Número da Compra;Número do Item;Descrição;Descrição Detalhada;Início da Vigência;Fim da Vigência;Unidade;Qtd. Autorizada;Fornecedor;Val. Unitário;Qtd. Saldo;Link do Item;Tipo de Compra;Número do Pregão;Ano do Pregão;UASG;key;Número da Compra_y;Objeto;Número do Item_y;Descrição_y;Descrição Complementar;Unidade de Fornecimento;Ano do Pregão_y;Número do Pregão_y
Pregão | 00010/2023;88;321026 - JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO ALLEN, QUANTIDADE PEÇAS 8, APLICAÇÃO SERVIÇOS GERAIS- OFICINA, COMPONENTES 3 A 14, TAMANHO LONGO, ACABAMENTO SUPERFICIAL FOSFATIZADO;17/05/2024;17/05/2025;160224 - PQ R MNT/5;10.0;46.344.050/0001-97 - SUL AGUA EQUIPAMENTOS LTDA;114.84;0.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148679/show;Pregão;10;2023;160224;10_2023_88;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;88;JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO ALLEN, QUANTIDADE PEÇAS 8,       APLICAÇĂO SERVIÇOS GERAIS- OFICINA, COMPONENTES 3 A 14, TAMANHO LONGO,        ACABAMENTO SUPERFICIAL FOSFATIZADO;Jogo;2023;10
Pregão | 00010/2023;90;445941 - JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO PHILIPS/ FENDA, QUANTIDADE PEÇAS 10, COMPONENTES 6 FENDA E 4 FENDA CRUZADA, PHILLIPS, MATERIAL CABO POLIPROPILENO, CARACTERÍSTICAS ADICIONAIS PONTA MAGNETIZADA;17/05/2024;17/05/2025;160224 - PQ R MNT/5;10.0;13.338.681/0001-44 - COMERCIAL SPONCHIADO LTDA;26.1;10.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148680/show;Pregão;10;2023;160224;10_2023_90;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;90;JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO PHILIPS/ FENDA, QUANTIDADE PEÇAS 10, COMPONENTES 6 FENDA E 4 FENDA CRUZADA, PHILLIPS, MATERIAL CABO            POLIPROPILENO, CARACTERÍSTICAS ADICIONAIS PONTA MAGNETIZADA;Jogo;2023;10
Pregão | 00010/2023;91;604890 - ESTOPA;ESTOPA, MATERIAL FIO ALGODÃO, CARACTERÍSTICAS ADICIONAIS COSTURADO;17/05/2024;17/05/2025;160224 - PQ R MNT/5;50.0;53.179.372/0001-93 - 53.179.372 ERIC DANTAS TEIXEIRA;86.0;0.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148681/show;Pregão;10;2023;160224;10_2023_91;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;91;ESTOPA;ESTOPA, MATERIAL FIO ALGODĂO, CARACTERÍSTICAS ADICIONAIS COSTURADO;Quilograma;2023;10
Pregão | 00010/2023;92;612432 - REFLETOR;REFLETOR, MATERIAL CORPO ALUMÍNIO, FORMATO RETANGULAR, TIPO LÂMPADA MICROLED, POTÊNCIA LÂMPADA 500 W, TENSÃO ALIMENTAÇÃO BIVOLT V;17/05/2024;17/05/2025;160224 - PQ R MNT/5;20.0;13.338.681/0001-44 - COMERCIAL SPONCHIADO LTDA;90.09;20.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148682/show;Pregão;10;2023;160224;10_2023_92;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;92;REFLETOR;REFLETOR, MATERIAL CORPO ALUMÍNIO, FORMATO RETANGULAR, TIPO LÂMPADA MICROLED, POTĘNCIA LÂMPADA 500 W, TENSĂO ALIMENTAÇĂO BIVOLT V;Unidade;2023;10
Pregão | 00010/2023;93;482210 - CHAPA;CHAPA METAL FERROSO, MATERIAL POLIETILENO DE ALTA DENSIDADE, ESPESSURA 3 MM, COMPRIMENTO 2000 MM, LARGURA 1000 MM;17/05/2024;17/05/2025;160224 - PQ R MNT/5;3.0;37.278.673/0001-18 - EREMASTER DISTRIBUIDORA DE FERRAGENS E FERRAMENTAS LTDA;317.74;3.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148683/show;Pregão;10;2023;160224;10_2023_93;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;93;CHAPA METAL FERROSO;CHAPA METAL FERROSO, MATERIAL POLIETILENO DE ALTA DENSIDADE, ESPESSURA 3 MM,  COMPRIMENTO 2000 MM, LARGURA 1000 MM;Unidade;2023;10
Pregão | 00010/2023;94;482210 - CHAPA;CHAPA METAL FERROSO, MATERIAL POLIETILENO DE ALTA DENSIDADE, ESPESSURA 3 MM, COMPRIMENTO 2000 MM, LARGURA 1000 MM;17/05/2024;17/05/2025;160224 - PQ R MNT/5;3.0;37.278.673/0001-18 - EREMASTER DISTRIBUIDORA DE FERRAGENS E FERRAMENTAS LTDA;593.82;3.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148684/show;Pregão;10;2023;160224;10_2023_94;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;94;CHAPA METAL FERROSO;CHAPA METAL FERROSO, MATERIAL POLIETILENO DE ALTA DENSIDADE, ESPESSURA 3 MM,  COMPRIMENTO 2000 MM, LARGURA 1000 MM;Unidade;2023;10
Pregão | 00010/2023;95;604420 - PROLONGADOR PARAFUSO;PROLONGADOR PARAFUSO, MATERIAL AÇO ZINCADO, TIPO BARRA ROSCADA MÉTRICA, CARACTERÍSTICAS ADICIONAIS DIÂMETRO: M4, PASSO 0,7MM;17/05/2024;17/05/2025;160224 - PQ R MNT/5;4.0;37.201.772/0001-00 - VIDOR & HEINECKE REPRESENTACOES COMERCIAIS LTDA;5.61;4.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148685/show;Pregão;10;2023;160224;10_2023_95;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;95;PROLONGADOR PARAFUSO;PROLONGADOR PARAFUSO, MATERIAL AÇO ZINCADO, TIPO BARRA ROSCADA MÉTRICA,       CARACTERÍSTICAS ADICIONAIS DIÂMETRO: M4, PASSO 0,7MM;Unidade;2023;10
Pregão | 00010/2023;96;474487 - ORIGEM: MINERAL, VISCOSIDADE: SAE 10W;ÓLEO LUBRIFICANTE., ORIGEM MINERAL, VISCOSIDADE SAE 10W;17/05/2024;17/05/2025;160224 - PQ R MNT/5;50.0;37.005.258/0001-90 - PETRO TRUCK DISTRIBUIDORA DE LUBRIFICANTES EIRELI;305.42;40.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148686/show;Pregão;10;2023;160224;10_2023_96;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;96;ÓLEO LUBRIFICANTE.;ÓLEO LUBRIFICANTE., ORIGEM MINERAL, VISCOSIDADE SAE 10W;Balde 20,00 L;2023;10
Dispensa | 90002/2024;1;10030 - CONFECÇÃO - BORDADO - AVIAMENTO DE ROUPA / FARDAMENTO / CAMISETA;CONFECCAO   BORDADO  AVIAMENTO DE ROUPA /  FARDAMENTO /  CAMISETA  ( IDENTIFICAÇÃO DO  POSTO/GRADUAÇÃO,  NOME DE GUERRA NA  CAMISETA SEM MANGA  BRANCA );-;-;160224 - PQ R MNT/5;296.0;09.082.696/0001-17 - ALFAIATARIA LENI & OLIVEIRA LTDA;3.99;0.0;https://contratos.sistema.gov.br/transparencia/compras/520148/itens/5112651/show;Dispensa;90002;2024;160224;90002_2024_1;;;;;;;;
Dispensa | 90002/2024;2;10030 - CONFECÇÃO - BORDADO - AVIAMENTO DE ROUPA / FARDAMENTO / CAMISETA;CONFECCAO   BORDADO  AVIAMENTO DE ROUPA /  FARDAMENTO /  CAMISETA  ( IDENTIFICAÇÃO DO  POSTO/GRADUAÇÃO,  NOME DE GUERRA NA  CAMISETA A  MEIAMANGA CAMUFL  ADA );-;-;160224 - PQ R MNT/5;400.0;09.082.696/0001-17 - ALFAIATARIA LENI & OLIVEIRA LTDA;3.99;0.0;https://contratos.sistema.gov.br/transparencia/compras/520148/itens/5112652/show;Dispensa;90002;2024;160224;90002_2024_2;;;;;;;;
Pregão | 90001/2024;1;616125 - GABINETE JATEAMENTO AREIA;GABINETE JATEAMENTO AREIA, TIPO COM SISTEMA DE EXAUSTÃO, COMPONENTES LUMINÁRIA, VISOR, LUVAS, MANGAS, FILTRO, PISTOLA J, LARGURA 900 MM, PROFUNDIDADE 750 MM, ALTURA 700 MM, APLICAÇÃO JATEAMENTO, CARACTERÍSTICAS ADICIONAIS COLETOR DE PÓ TIPO CARTUCHO E LIMPEZA AUTOMÁTICA;24/04/2024;23/04/2025;160224 - PQ R MNT/5;2.0;00.847.022/0001-91 - ZIRTEC INDUSTRIA E COMERCIO LTDA;21300.0;0.0;https://contratos.sistema.gov.br/transparencia/compras/513489/itens/5062490/show;Pregão;90001;2024;160224;90001_2024_1;90001/2024;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos, peças e equipamentos para a realizaçăo das atividades na Oficina de Fosfatizaçăo de Armamento (tratamento superficial) do Parque Regional de Manutençăo da 5Ş Regiăo Militar - Pq R Mnt/5.;1;GABINETE JATEAMENTO AREIA;GABINETE JATEAMENTO AREIA, TIPO COM SISTEMA DE EXAUSTĂO, COMPONENTES          LUMINÁRIA, VISOR, LUVAS, MANGAS, FILTRO, PISTOLA J, LARGURA 900 MM,           PROFUNDIDADE 750 MM, ALTURA 700 MM, APLICAÇĂO JATEAMENTO, CARACTERÍSTICAS     ADICIONAIS COLETOR DE PÓ TIPO CARTUCHO E LIMPEZA AUTOMÁTICA;Unidade;2024;90001
Pregão | 90001/2024;2;616168 - ABRASIVO;ABRASIVO, MATERIAL GRANALHA DE AÇO, USO DECAPAGEM EM JATO ABRASIVO OU JATEAMENTO, GRANULOMETRIA 0,09 A 0,32 MM;24/04/2024;23/04/2025;160224 - PQ R MNT/5;20.0;03.259.222/0001-11 - NORBLAST COMERCIO DE MAQUINAS, PECAS E SERVICOS LTDA -;1125.0;20.0;https://contratos.sistema.gov.br/transparencia/compras/513489/itens/5062491/show;Pregão;90001;2024;160224;90001_2024_2;90001/2024;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos, peças e equipamentos para a realizaçăo das atividades na Oficina de Fosfatizaçăo de Armamento (tratamento superficial) do Parque Regional de Manutençăo da 5Ş Regiăo Militar - Pq R Mnt/5.;2;ABRASIVO;ABRASIVO, MATERIAL GRANALHA DE AÇO, USO DECAPAGEM EM JATO ABRASIVO OU         JATEAMENTO, GRANULOMETRIA 0,09 A 0,32 MM;Unidade;2024;90001
Pregão | 90001/2024;3;615945 - EQUIPAMENTO / ACESSÓRIO JATEAMENTO - AR COMPRIMIDO;EQUIPAMENTO / ACESSÓRIO JATEAMENTO - AR COMPRIMIDO, TIPO BICO DE JATO, MATERIAL AçO CARBONO, APLICAÇÃO GABINETE DE JATEAMENTO CMV-9075X, DIÂMETRO ROSCA 3,2 MM;24/04/2024;23/04/2025;160224 - PQ R MNT/5;18.0;03.259.222/0001-11 - NORBLAST COMERCIO DE MAQUINAS, PECAS E SERVICOS LTDA -;71.0;18.0;https://contratos.sistema.gov.br/transparencia/compras/513489/itens/5062492/show;Pregão;90001;2024;160224;90001_2024_3;90001/2024;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos, peças e equipamentos para a realizaçăo das atividades na Oficina de Fosfatizaçăo de Armamento (tratamento superficial) do Parque Regional de Manutençăo da 5Ş Regiăo Militar - Pq R Mnt/5.;3;EQUIPAMENTO / ACESSÓRIO JATEAMENTO;EQUIPAMENTO / ACESSÓRIO JATEAMENTO - AR COMPRIMIDO, TIPO BICO DE JATO,        MATERIAL AçO CARBONO, APLICAÇĂO GABINETE DE JATEAMENTO CMV-9075X, DIÂMETRO    ROSCA 3,2 MM;Unidade;2024;90001
Pregão | 90001/2024;5;615922 - EQUIPAMENTO / ACESSÓRIO JATEAMENTO - AR COMPRIMIDO;EQUIPAMENTO / ACESSÓRIO JATEAMENTO - AR COMPRIMIDO, TIPO FILTRO DE ADMISSÃO DE AR, MATERIAL POLIéSTER, APLICAÇÃO GABINETE DE JATEAMENTO CMV-9075X, CARACTERÍSTICAS ADICIONAIS DIFUSOR AUTO LIMPANTE;19/04/2024;18/04/2025;160224 - PQ R MNT/5;20.0;52.514.228/0001-01 - 52.514.228 IVAN DREBKE;148.5;17.0;https://contratos.sistema.gov.br/transparencia/compras/513489/itens/5062493/show;Pregão;90001;2024;160224;90001_2024_5;90001/2024;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos, peças e equipamentos para a realizaçăo das atividades na Oficina de Fosfatizaçăo de Armamento (tratamento superficial) do Parque Regional de Manutençăo da 5Ş Regiăo Militar - Pq R Mnt/5.;5;EQUIPAMENTO / ACESSÓRIO JATEAMENTO;EQUIPAMENTO / ACESSÓRIO JATEAMENTO - AR COMPRIMIDO, TIPO FILTRO DE ADMISSĂO DEAR, MATERIAL POLIéSTER, APLICAÇĂO GABINETE DE JATEAMENTO CMV-9075X,           CARACTERÍSTICAS ADICIONAIS DIFUSOR AUTO LIMPANTE;Unidade;2024;90001
Pregão | 90001/2024;6;615923 - EQUIPAMENTO / ACESSÓRIO JATEAMENTO - AR COMPRIMIDO;EQUIPAMENTO / ACESSÓRIO JATEAMENTO - AR COMPRIMIDO, TIPO PISTOLA DE JATEAMENTO MODELO GS/JS, MATERIAL ALUMíNIO, APLICAÇÃO GABINETE DE JATEAMENTO CMV-9075X, CARACTERÍSTICAS ADICIONAIS BICO INJETOR: CERÂMICA DE ALTA RESISTÊNCIA;19/04/2024;18/04/2025;160224 - PQ R MNT/5;10.0;48.082.965/0001-05 - J.A.S. GERNISKI LTDA.;513.78;10.0;https://contratos.sistema.gov.br/transparencia/compras/513489/itens/5062494/show;Pregão;90001;2024;160224;90001_2024_6;90001/2024;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos, peças e equipamentos para a realizaçăo das atividades na Oficina de Fosfatizaçăo de Armamento (tratamento superficial) do Parque Regional de Manutençăo da 5Ş Regiăo Militar - Pq R Mnt/5.;6;EQUIPAMENTO / ACESSÓRIO JATEAMENTO;EQUIPAMENTO / ACESSÓRIO JATEAMENTO - AR COMPRIMIDO, TIPO PISTOLA DE JATEAMENTOMODELO GS/JS, MATERIAL ALUMíNIO, APLICAÇĂO GABINETE DE JATEAMENTO CMV-9075X,  CARACTERÍSTICAS ADICIONAIS BICO INJETOR: CERÂMICA DE ALTA RESISTĘNCIA;Unidade;2024;90001
Pregão | 90001/2024;8;616128 - EQUIPAMENTO / ACESSÓRIO JATEAMENTO - AR COMPRIMIDO;EQUIPAMENTO / ACESSÓRIO JATEAMENTO - AR COMPRIMIDO, TIPO LUVA, MATERIAL PVC, APLICAÇÃO GABINETE DE JATEAMENTO CMV-9075X, CARACTERÍSTICAS ADICIONAIS LADO DIREITO, TRIPLA COSTURA, MANGA EM COURINO,, DIÂMETRO BOCAL 305 MM;24/04/2024;23/04/2025;160224 - PQ R MNT/5;10.0;03.259.222/0001-11 - NORBLAST COMERCIO DE MAQUINAS, PECAS E SERVICOS LTDA -;55.0;10.0;https://contratos.sistema.gov.br/transparencia/compras/513489/itens/5062495/show;Pregão;90001;2024;160224;90001_2024_8;90001/2024;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos, peças e equipamentos para a realizaçăo das atividades na Oficina de Fosfatizaçăo de Armamento (tratamento superficial) do Parque Regional de Manutençăo da 5Ş Regiăo Militar - Pq R Mnt/5.;8;EQUIPAMENTO / ACESSÓRIO JATEAMENTO;EQUIPAMENTO / ACESSÓRIO JATEAMENTO - AR COMPRIMIDO, TIPO LUVA, MATERIAL PVC,  APLICAÇĂO GABINETE DE JATEAMENTO CMV-9075X, CARACTERÍSTICAS ADICIONAIS LADO   DIREITO, TRIPLA COSTURA, MANGA EM COURINO,, DIÂMETRO BOCAL 305 MM;Unidade;2024;90001
Pregão | 90001/2024;9;616129 - EQUIPAMENTO / ACESSÓRIO JATEAMENTO - AR COMPRIMIDO;EQUIPAMENTO / ACESSÓRIO JATEAMENTO - AR COMPRIMIDO, TIPO LUVA, MATERIAL PVC, APLICAÇÃO GABINETE DE JATEAMENTO CMV-9075X, CARACTERÍSTICAS ADICIONAIS LADO ESQUERDO, TRIPLA COSTURA, MANGA EM COURINO,, DIÂMETRO BOCAL 305 MM;24/04/2024;23/04/2025;160224 - PQ R MNT/5;10.0;03.259.222/0001-11 - NORBLAST COMERCIO DE MAQUINAS, PECAS E SERVICOS LTDA -;55.0;4.0;https://contratos.sistema.gov.br/transparencia/compras/513489/itens/5062496/show;Pregão;90001;2024;160224;90001_2024_9;90001/2024;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos, peças e equipamentos para a realizaçăo das atividades na Oficina de Fosfatizaçăo de Armamento (tratamento superficial) do Parque Regional de Manutençăo da 5Ş Regiăo Militar - Pq R Mnt/5.;9;EQUIPAMENTO / ACESSÓRIO JATEAMENTO;EQUIPAMENTO / ACESSÓRIO JATEAMENTO - AR COMPRIMIDO, TIPO LUVA, MATERIAL PVC,  APLICAÇĂO GABINETE DE JATEAMENTO CMV-9075X, CARACTERÍSTICAS ADICIONAIS LADO   ESQUERDO, TRIPLA COSTURA, MANGA EM COURINO,, DIÂMETRO BOCAL 305 MM;Unidade;2024;90001
Pregão | 90001/2024;10;402761 - BOMBA CENTRÍFUGA ÁGUA;"BOMBA CENTRÍFUGA ÁGUA, CAPACIDADE 16,1 M3/H, POTÊNCIA 2 CV, APLICAÇÃO MOTOR IP21, CARACTERÍSTICAS ADICIONAIS SUCÇÃO DE 1 1/2"" RECALQUE 1"", VAZÃO 3,5 M3/H, VOLTAGEM 220/380 V";18/04/2024;17/04/2025;160224 - PQ R MNT/5;1.0;48.944.202/0001-18 - M & R SOLUCOES E SERVICOS LTDA;1843.56;0.0;https://contratos.sistema.gov.br/transparencia/compras/513489/itens/5062497/show;Pregão;90001;2024;160224;90001_2024_10;90001/2024;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos, peças e equipamentos para a realizaçăo das atividades na Oficina de Fosfatizaçăo de Armamento (tratamento superficial) do Parque Regional de Manutençăo da 5Ş Regiăo Militar - Pq R Mnt/5.;10;BOMBA CENTRÍFUGA ÁGUA;BOMBA CENTRÍFUGA ÁGUA, CAPACIDADE 16,1 M3/H, POTĘNCIA 2 CV, APLICAÇĂO MOTOR   IP21, CARACTERÍSTICAS ADICIONAIS SUCÇĂO DE 1 1/2´ RECALQUE 1´, VAZĂO 3,5 M3/H,VOLTAGEM 220/380 V;Unidade;2024;90001
Pregão | 90001/2024;11;248941 - CAL HIDRATADA;CAL HIDRATADA, MATERIAL HIDRÓXIDO DE CÁLCIO, ASPECTO FÍSICO PÓ, COR BRANCA, APLICAÇÃO CONSTRUÇÃO CIVIL;19/04/2024;18/04/2025;160224 - PQ R MNT/5;60.0;48.082.965/0001-05 - J.A.S. GERNISKI LTDA.;36.62;38.0;https://contratos.sistema.gov.br/transparencia/compras/513489/itens/5062498/show;Pregão;90001;2024;160224;90001_2024_11;90001/2024;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos, peças e equipamentos para a realizaçăo das atividades na Oficina de Fosfatizaçăo de Armamento (tratamento superficial) do Parque Regional de Manutençăo da 5Ş Regiăo Militar - Pq R Mnt/5.;11;CAL HIDRATADA;CAL HIDRATADA, MATERIAL HIDRÓXIDO DE CÁLCIO, ASPECTO FÍSICO PÓ, COR BRANCA,   APLICAÇĂO CONSTRUÇĂO CIVIL;Saco 20,00 KG;2024;90001
Pregão | 90001/2024;12;236755 - TINTA INDUSTRIAL;TINTA INDUSTRIAL, TIPO EPOXI-RESINA, APRESENTAÇÃO BICOMPONENTE, APLICAÇÃO ARMAMENTO, CARACTERÍSTICAS ADICIONAIS FOSCO VINILICO, COR PRETA;23/04/2024;22/04/2025;160224 - PQ R MNT/5;500.0;37.201.006/0001-37 - USIFAST MANUTENCAO INDUSTRIAL LTDA;35.75;0.0;https://contratos.sistema.gov.br/transparencia/compras/513489/itens/5062499/show;Pregão;90001;2024;160224;90001_2024_12;90001/2024;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos, peças e equipamentos para a realizaçăo das atividades na Oficina de Fosfatizaçăo de Armamento (tratamento superficial) do Parque Regional de Manutençăo da 5Ş Regiăo Militar - Pq R Mnt/5.;12;TINTA INDUSTRIAL;TINTA INDUSTRIAL, TIPO EPOXI-RESINA, APRESENTAÇĂO BICOMPONENTE, APLICAÇĂO     ARMAMENTO, CARACTERÍSTICAS ADICIONAIS FOSCO VINILICO, COR PRETA;Lata 900,00 ML;2024;90001
Pregão | 90001/2024;13;265538 - REMOVEDOR TINTA;REMOVEDOR TINTA, COMPONENTES SOLVENTES, SURFACTANTES, ALCALINIZANTES, ANTI- OXI-, MÉTODO APLICAÇÃO PINCEL, APLICAÇÃO LIMPEZA DE ARMAMENTO;07/05/2024;06/05/2025;160224 - PQ R MNT/5;20.0;37.201.006/0001-37 - USIFAST MANUTENCAO INDUSTRIAL LTDA;760.0;20.0;https://contratos.sistema.gov.br/transparencia/compras/513489/itens/5111201/show;Pregão;90001;2024;160224;90001_2024_13;90001/2024;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos, peças e equipamentos para a realizaçăo das atividades na Oficina de Fosfatizaçăo de Armamento (tratamento superficial) do Parque Regional de Manutençăo da 5Ş Regiăo Militar - Pq R Mnt/5.;13;REMOVEDOR TINTA;REMOVEDOR TINTA, COMPONENTES SOLVENTES, SURFACTANTES, ALCALINIZANTES, ANTI-   OXI-, MÉTODO APLICAÇĂO PINCEL, APLICAÇĂO LIMPEZA DE ARMAMENTO;Unidade;2024;90001
Pregão | 90001/2024;14;616604 - BANCO;BANCO, MATERIAL AÇO, ALTURA 56 A 87 CM, ACABAMENTO CURVIM, COR PRETA, CARACTERÍSTICAS ADICIONAIS REGULAGEM DA ALTURA, COM LAUDO ERGONÔMICO, TIPO ASSENTO SEMI-SENTADO, LARGURA ASSENTO 36 CM;24/04/2024;23/04/2025;160224 - PQ R MNT/5;8.0;29.216.954/0001-18 - SOLUCOES NORTE ENGENHARIA, CONSTRUCOES E COMERCIO LTDA;854.77;6.0;https://contratos.sistema.gov.br/transparencia/compras/513489/itens/5062500/show;Pregão;90001;2024;160224;90001_2024_14;90001/2024;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos, peças e equipamentos para a realizaçăo das atividades na Oficina de Fosfatizaçăo de Armamento (tratamento superficial) do Parque Regional de Manutençăo da 5Ş Regiăo Militar - Pq R Mnt/5.;14;BANCO;BANCO, MATERIAL AÇO, ALTURA 56 A 87 CM, ACABAMENTO CURVIM, COR PRETA,         CARACTERÍSTICAS ADICIONAIS REGULAGEM DA ALTURA, COM LAUDO ERGONÔMICO, TIPO    ASSENTO SEMI-SENTADO, LARGURA ASSENTO 36 CM;Unidade;2024;90001
Pregão | 90001/2024;15;616125 - GABINETE JATEAMENTO AREIA;GABINETE JATEAMENTO AREIA, TIPO COM SISTEMA DE EXAUSTÃO, COMPONENTES LUMINÁRIA, VISOR, LUVAS, MANGAS, FILTRO, PISTOLA J, LARGURA 900 MM, PROFUNDIDADE 750 MM, ALTURA 700 MM, APLICAÇÃO JATEAMENTO, CARACTERÍSTICAS ADICIONAIS COLETOR DE PÓ TIPO CARTUCHO E LIMPEZA AUTOMÁTICA;24/04/2024;23/04/2025;160224 - PQ R MNT/5;1.0;03.259.222/0001-11 - NORBLAST COMERCIO DE MAQUINAS, PECAS E SERVICOS LTDA -;22000.0;1.0;https://contratos.sistema.gov.br/transparencia/compras/513489/itens/5062501/show;Pregão;90001;2024;160224;90001_2024_15;90001/2024;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos, peças e equipamentos para a realizaçăo das atividades na Oficina de Fosfatizaçăo de Armamento (tratamento superficial) do Parque Regional de Manutençăo da 5Ş Regiăo Militar - Pq R Mnt/5.;15;GABINETE JATEAMENTO AREIA;GABINETE JATEAMENTO AREIA, TIPO COM SISTEMA DE EXAUSTĂO, COMPONENTES          LUMINÁRIA, VISOR, LUVAS, MANGAS, FILTRO, PISTOLA J, LARGURA 900 MM,           PROFUNDIDADE 750 MM, ALTURA 700 MM, APLICAÇĂO JATEAMENTO, CARACTERÍSTICAS     ADICIONAIS COLETOR DE PÓ TIPO CARTUCHO E LIMPEZA AUTOMÁTICA;Unidade;2024;90001
Pregão | 00009/2023;1;3573 - MANUTENÇÃO DE VEÍCULOS PESADOS;Serviço de recuperação completa da caixa de transferência utilizada do conjunt o de força do M113 BR, de acordo com a NBR 15760-2 ABNT Veículos Rodoviários A utomotores Manutenção em Sistema de Transmissão Parte 2: Caixa de Mudanças Aut omática.;28/03/2024;27/03/2025;160224 - PQ R MNT/5;30.0;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;22890.0;30.0;https://contratos.sistema.gov.br/transparencia/compras/508243/itens/5010078/show;Pregão;9;2023;160224;9_2023_1;9/2023;Objeto: Pregăo Eletrônico -  Contrataçăo de serviços de manutençăo corretiva para viaturas blindadas e equipamentos de linha de produçăo de oficinas de manutençăo Classe IX do Pq R Mnt/5.;1;Manutençăo de Veículos Pesados;Serviço de recuperaçăo completa da caixa de transferęncia utilizada do conjunto de força do M113 BR, de acordo com a NBR 15760-2 ABNT Veículos Rodoviários Automotores Manutençăo em Sistema de Transmissăo Parte 2: Caixa de Mudanças Automática.;UNIDADE;2023;9
Pregão | 00009/2023;2;3573 - MANUTENÇÃO DE VEÍCULOS PESADOS;Recuperação completa do radiador da viatura M109.;28/03/2024;27/03/2025;160224 - PQ R MNT/5;20.0;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;5114.72;10.0;https://contratos.sistema.gov.br/transparencia/compras/508243/itens/5010079/show;Pregão;9;2023;160224;9_2023_2;9/2023;Objeto: Pregăo Eletrônico -  Contrataçăo de serviços de manutençăo corretiva para viaturas blindadas e equipamentos de linha de produçăo de oficinas de manutençăo Classe IX do Pq R Mnt/5.;2;Manutençăo de Veículos Pesados;Recuperaçăo completa do radiador da viatura M109.;UNIDADE;2023;9
